feature,padj,fold,model
AMER3,0.06152574140639585,3,RF_max_depth=2_min_samples_leaf=5
TRIM36,0.06152574140639585,3,RF_max_depth=2_min_samples_leaf=5
MAP2K1P1,0.06152574140639585,3,RF_max_depth=2_min_samples_leaf=5
OR2A5,0.06295956017129513,3,RF_max_depth=2_min_samples_leaf=5
OTUD6A,0.06295956017129513,3,RF_max_depth=2_min_samples_leaf=5
CCDC144A,0.06295956017129513,3,RF_max_depth=2_min_samples_leaf=5
TPH2,0.063065176333581,3,RF_max_depth=2_min_samples_leaf=5
SEPT14P8,0.063065176333581,3,RF_max_depth=2_min_samples_leaf=5
WNT2B,0.06320808723504524,3,RF_max_depth=2_min_samples_leaf=5
TM4SF19,0.06368333057013997,3,RF_max_depth=2_min_samples_leaf=5
TRPV5,0.06380800412221949,3,RF_max_depth=2_min_samples_leaf=5
AP006545.1,0.06394949793791398,3,RF_max_depth=2_min_samples_leaf=5
SMIM31,0.064760644176766,3,RF_max_depth=2_min_samples_leaf=5
C5orf63,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
KCNJ12,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
SDK1,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
RBM20,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
DUX4L26,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
LINC00899,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
CELF4,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
C1orf94,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
PMCHL1,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
FFAR3,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
TMPRSS7,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
TRIM64C,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
CASP14,0.06598191322516932,3,RF_max_depth=2_min_samples_leaf=5
GOLGA6L3,0.06640070011508178,3,RF_max_depth=2_min_samples_leaf=5
AICDA,0.06640070011508178,3,RF_max_depth=2_min_samples_leaf=5
FGD1,0.06640070011508178,3,RF_max_depth=2_min_samples_leaf=5
