gene,padj,fold,model
AC092068.2,0.009637286568264344,3,LR_C=0.1
CDRT15P1,0.009637286568264344,3,LR_C=0.1
MYBPHL,0.009960960752808147,3,LR_C=0.1
PRAMEF17,0.010049041368567822,3,LR_C=0.1
OR5AC2,0.010201976543035639,3,LR_C=0.1
NT5DC4,0.010418860434589465,3,LR_C=0.1
AQP8,0.010486484640233714,3,LR_C=0.1
FAM90A27P,0.010486484640233714,3,LR_C=0.1
AL691447.2,0.010544554669226328,3,LR_C=0.1
CAMK2N2,0.01067233362851584,3,LR_C=0.1
RAB13,0.01077245117874679,3,LR_C=0.1
AKAP4,0.010888728339933706,3,LR_C=0.1
KLF17,0.011221040415915182,3,LR_C=0.1
OR56A1,0.01143842902037742,3,LR_C=0.1
LINC02203,0.011558593650926272,3,LR_C=0.1
HS6ST2,0.011617951009847517,3,LR_C=0.1
NANOGP2,0.011698964007918733,3,LR_C=0.1
MTCO1P12,0.01183950477458477,3,LR_C=0.1
FOXL2,0.011993337765651006,3,LR_C=0.1
FZD9,0.012426847241995154,3,LR_C=0.1
FUNDC2P2,0.01246545023561772,3,LR_C=0.1
KCNK16,0.01262791929664901,3,LR_C=0.1
GPR152,0.01262791929664901,3,LR_C=0.1
REXO1L3P,0.012801450875359404,3,LR_C=0.1
VSTM1,0.013252153900712754,3,LR_C=0.1
RPS4XP3,0.013341217021609068,3,LR_C=0.1
AHSP,0.013345337090713427,3,LR_C=0.1
C9orf24,0.013428019456591498,3,LR_C=0.1
IGKV6D-21,0.013721518396763173,3,LR_C=0.1
IGKV1D-43,0.014046106592710413,3,LR_C=0.1
PDYN,0.014046106592710413,3,LR_C=0.1
PCDHAC2,0.014090935086277448,3,LR_C=0.1
OR2T27,0.014166735687059269,3,LR_C=0.1
FAM83C,0.014166735687059269,3,LR_C=0.1
GUCY2F,0.01422236508540898,3,LR_C=0.1
KRT33B,0.014270700001879851,3,LR_C=0.1
WNT16,0.014560691179057735,3,LR_C=0.1
OR51D1,0.014658689087934551,3,LR_C=0.1
ZMYND12,0.014842942552811874,3,LR_C=0.1
TAAR5,0.015597736735377104,3,LR_C=0.1
AC009060.2,0.01560325433251736,3,LR_C=0.1
TREM2,0.01578988686676743,3,LR_C=0.1
TEX13A,0.015924119684186753,3,LR_C=0.1
GPR139,0.01612243881583402,3,LR_C=0.1
AC127070.4,0.016228833677981797,3,LR_C=0.1
OR51K1P,0.016290341182164325,3,LR_C=0.1
LLCFC1,0.016829099525573325,3,LR_C=0.1
RHEBL1,0.016829099525573325,3,LR_C=0.1
GHSR,0.017047776162790844,3,LR_C=0.1
MYOZ3,0.017226993120161075,3,LR_C=0.1
ZNF648,0.01733853051204848,3,LR_C=0.1
VGLL2,0.017472051213725387,3,LR_C=0.1
RAB25,0.017773423665657425,3,LR_C=0.1
C8orf87,0.017773423665657425,3,LR_C=0.1
LRRC53,0.017773423665657425,3,LR_C=0.1
AC239859.6,0.017773423665657425,3,LR_C=0.1
CDRT15L2,0.017800498384435263,3,LR_C=0.1
AC092368.3,0.017976997630697024,3,LR_C=0.1
KRT84,0.017976997630697024,3,LR_C=0.1
OR10A3,0.017976997630697024,3,LR_C=0.1
DNM1P51,0.017976997630697024,3,LR_C=0.1
TIMP4,0.017976997630697024,3,LR_C=0.1
AC008033.1,0.017976997630697024,3,LR_C=0.1
PJVK,0.017976997630697024,3,LR_C=0.1
AC025594.1,0.017976997630697024,3,LR_C=0.1
OR52N5,0.017976997630697024,3,LR_C=0.1
LGALS16,0.017976997630697024,3,LR_C=0.1
CRABP2,0.01812924288724069,3,LR_C=0.1
OR52I2,0.018174128091738205,3,LR_C=0.1
AC008395.1,0.01834813333520814,3,LR_C=0.1
KRT32,0.01834813333520814,3,LR_C=0.1
DRD1,0.018392684925084953,3,LR_C=0.1
OR5H2,0.018392684925084953,3,LR_C=0.1
RNASE10,0.018392684925084953,3,LR_C=0.1
RNASE8,0.019042911789328498,3,LR_C=0.1
IGHV3OR16-8,0.01937348494359055,3,LR_C=0.1
RD3L,0.019700025202581524,3,LR_C=0.1
BARHL2,0.020097221812224945,3,LR_C=0.1
IFNL2,0.020209784499825693,3,LR_C=0.1
GSX2,0.020253715992435948,3,LR_C=0.1
CRYGD,0.020253715992435948,3,LR_C=0.1
PRDM13,0.020253715992435948,3,LR_C=0.1
C5orf17,0.020253715992435948,3,LR_C=0.1
AL138820.1,0.020754185741669994,3,LR_C=0.1
TSPAN16,0.020754185741669994,3,LR_C=0.1
IFNL1,0.020754185741669994,3,LR_C=0.1
ZNF679,0.020754185741669994,3,LR_C=0.1
UPK2,0.020754712277194852,3,LR_C=0.1
AC239798.2,0.020783361511227658,3,LR_C=0.1
FAM90A28P,0.021221074418733367,3,LR_C=0.1
C6orf52,0.02145653120292996,3,LR_C=0.1
INAFM2,0.02145653120292996,3,LR_C=0.1
PPDPFL,0.02145653120292996,3,LR_C=0.1
FFAR1,0.021478674102608227,3,LR_C=0.1
KHDC1,0.021504498212400334,3,LR_C=0.1
HIGD2B,0.021567578653555085,3,LR_C=0.1
INHA,0.021567578653555085,3,LR_C=0.1
SGCZ,0.022179920499129983,3,LR_C=0.1
MUCL1,0.022179920499129983,3,LR_C=0.1
OR8K5,0.022179920499129983,3,LR_C=0.1
SHISA3,0.022179920499129983,3,LR_C=0.1
AC090515.5,0.022179920499129983,3,LR_C=0.1
OR2W3,0.022179920499129983,3,LR_C=0.1
GML,0.022179920499129983,3,LR_C=0.1
C16orf78,0.02233376213660119,3,LR_C=0.1
OR1L3,0.02233376213660119,3,LR_C=0.1
C8orf74,0.02233376213660119,3,LR_C=0.1
PTGER1,0.02233376213660119,3,LR_C=0.1
C2orf83,0.02233376213660119,3,LR_C=0.1
LMLN2,0.022525114279871923,3,LR_C=0.1
AL589743.3,0.022875649735034115,3,LR_C=0.1
CIAPIN1P,0.023584742826429403,3,LR_C=0.1
SPACA1,0.023691956979151194,3,LR_C=0.1
TLX2,0.023913747921057615,3,LR_C=0.1
RHOA-IT1,0.024602635614022397,3,LR_C=0.1
KLHL41,0.024960859033448912,3,LR_C=0.1
WNT1,0.025031712629879795,3,LR_C=0.1
GPR149,0.0253606762475196,3,LR_C=0.1
VAX2,0.025923541168369525,3,LR_C=0.1
ZNF280A,0.025923541168369525,3,LR_C=0.1
OR2M5,0.02625481001732466,3,LR_C=0.1
U73166.1,0.026444809239549328,3,LR_C=0.1
FAM177B,0.026444809239549328,3,LR_C=0.1
FDCSP,0.026478444457494407,3,LR_C=0.1
KRTAP21-2,0.02678789725375651,3,LR_C=0.1
AC092127.1,0.027082213358308613,3,LR_C=0.1
TBC1D21,0.027238666548564765,3,LR_C=0.1
AC026468.1,0.027238666548564765,3,LR_C=0.1
NCR2,0.027238666548564765,3,LR_C=0.1
AC009113.1,0.027238666548564765,3,LR_C=0.1
AC007952.9,0.027238666548564765,3,LR_C=0.1
SLAMF9,0.027238666548564765,3,LR_C=0.1
RASSF10,0.027300279735954672,3,LR_C=0.1
GPR143,0.027300279735954672,3,LR_C=0.1
AC010538.1,0.027448725741733696,3,LR_C=0.1
SERPINA13P,0.027448725741733696,3,LR_C=0.1
BX276092.9,0.027738999694085335,3,LR_C=0.1
NEUROG2,0.028107271739950736,3,LR_C=0.1
RWDD4P1,0.028107271739950736,3,LR_C=0.1
KCNV1,0.028476568994889526,3,LR_C=0.1
IRGC,0.028476568994889526,3,LR_C=0.1
AC023310.1,0.02902062421591175,3,LR_C=0.1
JHDM1D-AS1,0.02924148495932061,3,LR_C=0.1
MT-CO1,0.02924148495932061,3,LR_C=0.1
IGHV1-58,0.029627403064097946,3,LR_C=0.1
CHRNA3,0.02982092004212631,3,LR_C=0.1
DQX1,0.02982092004212631,3,LR_C=0.1
GPAT2P2,0.030015122780838552,3,LR_C=0.1
OR52R1,0.03003284732985637,3,LR_C=0.1
C17orf98,0.030097579772352997,3,LR_C=0.1
OR52L1,0.030216753980034972,3,LR_C=0.1
TMEM174,0.030388555216073237,3,LR_C=0.1
PTCRA,0.030599240420079946,3,LR_C=0.1
MYL4,0.03100287323512565,3,LR_C=0.1
LPAR4,0.03155896324088166,3,LR_C=0.1
OR7E26P,0.032041088227059804,3,LR_C=0.1
AF186192.1,0.03256728373100144,3,LR_C=0.1
BPIFC,0.03273355757742095,3,LR_C=0.1
FAM47B,0.03278332421570266,3,LR_C=0.1
AL512770.1,0.03278332421570266,3,LR_C=0.1
PTGES2-AS1,0.032837965076932686,3,LR_C=0.1
AL031595.2,0.03330192832146371,3,LR_C=0.1
SBF2-AS1,0.033307817917094716,3,LR_C=0.1
BPIFB2,0.03339426485562948,3,LR_C=0.1
HOXA11,0.03587517154042598,3,LR_C=0.1
GK2,0.035897157044494164,3,LR_C=0.1
OR1F2P,0.035898160725198115,3,LR_C=0.1
AP000357.1,0.035898160725198115,3,LR_C=0.1
CELA2B,0.035898160725198115,3,LR_C=0.1
DBET,0.035898160725198115,3,LR_C=0.1
PDE6H,0.035898160725198115,3,LR_C=0.1
RLN2,0.03665650552697278,3,LR_C=0.1
A1BG,0.03700714662985853,3,LR_C=0.1
IGHV3OR16-9,0.03700714662985853,3,LR_C=0.1
AC120114.4,0.03700714662985853,3,LR_C=0.1
AC104791.2,0.038238155486517655,3,LR_C=0.1
AC138647.1,0.038238155486517655,3,LR_C=0.1
MAGEC2,0.038238155486517655,3,LR_C=0.1
JPX,0.038238155486517655,3,LR_C=0.1
OR2F2,0.03965687464442805,3,LR_C=0.1
AC009086.3,0.03965687464442805,3,LR_C=0.1
GOT1L1,0.039813326661151505,3,LR_C=0.1
LINC02197,0.03994475724324776,3,LR_C=0.1
SLC6A18,0.040055467748424785,3,LR_C=0.1
TBX22,0.040055467748424785,3,LR_C=0.1
GLRA4,0.04049252675991877,3,LR_C=0.1
AC012441.2,0.040647517455257444,3,LR_C=0.1
OR5P3,0.040647517455257444,3,LR_C=0.1
CCR8,0.04065825550243512,3,LR_C=0.1
AP005212.1,0.04069285952104445,3,LR_C=0.1
OR52B1P,0.04069285952104445,3,LR_C=0.1
SOHLH1,0.04069285952104445,3,LR_C=0.1
PSORS1C1,0.04111103193281701,3,LR_C=0.1
KCTD21-AS1,0.0419211275096112,3,LR_C=0.1
DYNLRB2,0.042939904056933945,3,LR_C=0.1
AC092053.3,0.04300767470686839,3,LR_C=0.1
ALG1L2,0.043193172627589156,3,LR_C=0.1
AC104794.2,0.043193172627589156,3,LR_C=0.1
AP003057.1,0.043193172627589156,3,LR_C=0.1
SPZ1,0.043193172627589156,3,LR_C=0.1
AL008638.3,0.043708795701659545,3,LR_C=0.1
AC008740.2,0.043708795701659545,3,LR_C=0.1
TNFSF18,0.043708795701659545,3,LR_C=0.1
PRSS29P,0.043708795701659545,3,LR_C=0.1
GRID1,0.04391718802109978,3,LR_C=0.1
S100B,0.04425478696688573,3,LR_C=0.1
MIAT,0.044456275875786204,3,LR_C=0.1
AC003681.1,0.04452820395791943,3,LR_C=0.1
AC099684.2,0.044770381813394454,3,LR_C=0.1
GPR20,0.044838415114245044,3,LR_C=0.1
C17orf113,0.046262603588788885,3,LR_C=0.1
P2RY4,0.046770060775709374,3,LR_C=0.1
OR5F1,0.046770060775709374,3,LR_C=0.1
DMRT3,0.04684604738147252,3,LR_C=0.1
AC018647.2,0.04684604738147252,3,LR_C=0.1
OR8B12,0.04726220553625128,3,LR_C=0.1
AC090525.2,0.04726220553625128,3,LR_C=0.1
MAPK11,0.04726220553625128,3,LR_C=0.1
GALR3,0.04727585937589916,3,LR_C=0.1
CA7,0.04727585937589916,3,LR_C=0.1
AC106788.2,0.04727585937589916,3,LR_C=0.1
TNFSF9,0.04727585937589916,3,LR_C=0.1
DEFB115,0.04727585937589916,3,LR_C=0.1
C11orf53,0.04727585937589916,3,LR_C=0.1
AL136982.1,0.04727585937589916,3,LR_C=0.1
AC015871.4,0.04727585937589916,3,LR_C=0.1
LIPM,0.04764107132822796,3,LR_C=0.1
KLK12,0.04764107132822796,3,LR_C=0.1
ANGPT4,0.04764107132822796,3,LR_C=0.1
IGKV1OR22-5,0.04794619944360568,3,LR_C=0.1
BEST3,0.04797521495961461,3,LR_C=0.1
MRPL30,0.04797521495961461,3,LR_C=0.1
AC012645.2,0.04797521495961461,3,LR_C=0.1
LENG9,0.04797521495961461,3,LR_C=0.1
TAS2R13,0.04811952110559851,3,LR_C=0.1
AL445235.1,0.04812250231912492,3,LR_C=0.1
FOSL1P1,0.04812250231912492,3,LR_C=0.1
TRAV13-2,0.04812250231912492,3,LR_C=0.1
CSF2,0.048357797822076116,3,LR_C=0.1
OR10J1,0.048357797822076116,3,LR_C=0.1
ANKRD65,0.048357797822076116,3,LR_C=0.1
AC025198.1,0.04869322304174243,3,LR_C=0.1
OR2I1P,0.04892625157862099,3,LR_C=0.1
TDRKH-AS1,0.04892625157862099,3,LR_C=0.1
AC067904.1,0.04892625157862099,3,LR_C=0.1
KRTAP2-1,0.04892625157862099,3,LR_C=0.1
SCGB1C2,0.048961275094975595,3,LR_C=0.1
ACOD1,0.0491882867185172,3,LR_C=0.1
VN1R4,0.0491882867185172,3,LR_C=0.1
CUBNP2,0.04921838427795398,3,LR_C=0.1
CYP51A1,0.04921838427795398,3,LR_C=0.1
DCAF12L1,0.04921838427795398,3,LR_C=0.1
TTC9B,0.04921838427795398,3,LR_C=0.1
BTBD17,0.04921838427795398,3,LR_C=0.1
OR10H1,0.04921838427795398,3,LR_C=0.1
OR13F1,0.04921838427795398,3,LR_C=0.1
MTND4P24,0.04930287564034296,3,LR_C=0.1
RAX2,0.04936796644301496,3,LR_C=0.1
RTP4,0.04936796644301496,3,LR_C=0.1
IGKV1OR-3,0.04937222289598894,3,LR_C=0.1
FAM47A,0.04937222289598894,3,LR_C=0.1
AC093826.2,0.05020962000870157,3,LR_C=0.1
RBMXL3,0.05028725639165374,3,LR_C=0.1
DDN,0.05040928592697564,3,LR_C=0.1
PCP4,0.05091762053557602,3,LR_C=0.1
CCL8,0.051342729802777765,3,LR_C=0.1
RPS13P2,0.0515200236589032,3,LR_C=0.1
CBLN4,0.051620609973247994,3,LR_C=0.1
CARD18,0.0516769859952159,3,LR_C=0.1
TAS2R8,0.0516769859952159,3,LR_C=0.1
AC099778.1,0.0516769859952159,3,LR_C=0.1
MT-CO3,0.0516769859952159,3,LR_C=0.1
GPR45,0.05188152434429806,3,LR_C=0.1
MORN5,0.05188152434429806,3,LR_C=0.1
SLC2A7,0.05188152434429806,3,LR_C=0.1
IGF2-AS,0.05188152434429806,3,LR_C=0.1
CLEC3A,0.05188152434429806,3,LR_C=0.1
CACNG7,0.05235579527549829,3,LR_C=0.1
AC246793.1,0.052567397050382714,3,LR_C=0.1
ZNF285B,0.052567397050382714,3,LR_C=0.1
ADRA1D,0.052981238236429196,3,LR_C=0.1
IGKV6-21,0.052981238236429196,3,LR_C=0.1
GPR173,0.05304148015715388,3,LR_C=0.1
OR5K4,0.0536518184154983,3,LR_C=0.1
OR8K3,0.054291071071658994,3,LR_C=0.1
RPL31P49,0.054291071071658994,3,LR_C=0.1
PTCHD3,0.054291071071658994,3,LR_C=0.1
RXFP3,0.054291071071658994,3,LR_C=0.1
ZNF474,0.054291071071658994,3,LR_C=0.1
LINC01996,0.05497987619196225,3,LR_C=0.1
TUBAL3,0.05497987619196225,3,LR_C=0.1
CLCA3P,0.05497987619196225,3,LR_C=0.1
CLDN20,0.05499957688333246,3,LR_C=0.1
FAM220BP,0.05507713920638184,3,LR_C=0.1
TEX26,0.055284290023507356,3,LR_C=0.1
TRAV13-1,0.05586022028776828,3,LR_C=0.1
AC139792.1,0.05586022028776828,3,LR_C=0.1
SERTAD4-AS1,0.056501719481951505,3,LR_C=0.1
NKX2-2,0.05697805962819983,3,LR_C=0.1
SPINK9,0.05832638529350883,3,LR_C=0.1
TAAR9,0.05848753115648872,3,LR_C=0.1
GDF10,0.05848753115648872,3,LR_C=0.1
CALHM3,0.05854458995750723,3,LR_C=0.1
AL161669.3,0.05854458995750723,3,LR_C=0.1
TMEM95,0.05947966314114111,3,LR_C=0.1
PPP1R2C,0.059693467146638715,3,LR_C=0.1
SERPINB11,0.05977704520854597,3,LR_C=0.1
UGT1A3,0.05978961639467165,3,LR_C=0.1
SULT1A4,0.05983684959908727,3,LR_C=0.1
TMEM132C,0.06018469207556507,3,LR_C=0.1
AC008895.1,0.060687335185842295,3,LR_C=0.1
AC020917.4,0.06135302152176458,3,LR_C=0.1
OR2W5,0.061629601207892924,3,LR_C=0.1
PRTN3,0.06361924246569112,3,LR_C=0.1
SF3A3P2,0.06383168420070903,3,LR_C=0.1
ZBTB20-AS4,0.06421719756737028,3,LR_C=0.1
PLSCR5,0.06421719756737028,3,LR_C=0.1
SMR3A,0.06566695110102469,3,LR_C=0.1
AC023794.1,0.06582209960467521,3,LR_C=0.1
LACRT,0.06632711556086388,3,LR_C=0.1
LINC00240,0.06632711556086388,3,LR_C=0.1
TUBA3FP,0.06639252310921588,3,LR_C=0.1
LRRC37A7P,0.06639252310921588,3,LR_C=0.1
GP9,0.06701475901078391,3,LR_C=0.1
BTBD10P1,0.06701475901078391,3,LR_C=0.1
CRYGA,0.06738334154464934,3,LR_C=0.1
LINC00426,0.06747919706573179,3,LR_C=0.1
AL137028.1,0.06747919706573179,3,LR_C=0.1
NPM1P9,0.06757678335466764,3,LR_C=0.1
AC093536.1,0.06781323266983076,3,LR_C=0.1
CTXND1,0.06790220430509408,3,LR_C=0.1
IL3,0.06825294526832477,3,LR_C=0.1
RPS7P4,0.06826639197034036,3,LR_C=0.1
OR5M8,0.06849643856725054,3,LR_C=0.1
CDC20P1,0.0685542613626393,3,LR_C=0.1
SSX5,0.0685542613626393,3,LR_C=0.1
OR6X1,0.0685542613626393,3,LR_C=0.1
DLX4,0.06969769409826443,3,LR_C=0.1
OR4C3,0.07002980513046307,3,LR_C=0.1
AP000550.2,0.07006802302438236,3,LR_C=0.1
MAB21L1,0.07053880439450257,3,LR_C=0.1
PCDHA12,0.07053880439450257,3,LR_C=0.1
PTX4,0.07053880439450257,3,LR_C=0.1
SMIM26,0.07053880439450257,3,LR_C=0.1
SERPINB2,0.07056571255798465,3,LR_C=0.1
CDX4,0.07056571255798465,3,LR_C=0.1
CSN3,0.07056571255798465,3,LR_C=0.1
XG,0.07056571255798465,3,LR_C=0.1
SCGB1C1,0.07056571255798465,3,LR_C=0.1
AIFM3,0.07073693183437599,3,LR_C=0.1
OR11H7,0.07079274325211031,3,LR_C=0.1
AC005776.2,0.07103635473273204,3,LR_C=0.1
GAL3ST2,0.07135026116712632,3,LR_C=0.1
HIST2H3D,0.07164798145894395,3,LR_C=0.1
MATN4,0.07246556462994681,3,LR_C=0.1
FAM19A1,0.07246556462994681,3,LR_C=0.1
RASL10A,0.07246556462994681,3,LR_C=0.1
SLC51B,0.0734200805325354,3,LR_C=0.1
AF186192.2,0.07343266491908008,3,LR_C=0.1
SFTPB,0.07366930926767208,3,LR_C=0.1
AC092683.1,0.07366930926767208,3,LR_C=0.1
C5orf47,0.07366930926767208,3,LR_C=0.1
RHOF,0.07366930926767208,3,LR_C=0.1
OR5V1,0.07366930926767208,3,LR_C=0.1
RASSF8-AS1,0.07422939467306837,3,LR_C=0.1
SLC35D3,0.07423446015182282,3,LR_C=0.1
AC009065.8,0.07423446015182282,3,LR_C=0.1
AC097518.1,0.07543765043869535,3,LR_C=0.1
AC018554.3,0.0755352581252407,3,LR_C=0.1
VIP,0.0755352581252407,3,LR_C=0.1
KRTAP19-6,0.0755352581252407,3,LR_C=0.1
AC004803.1,0.0755352581252407,3,LR_C=0.1
PRAMEF30P,0.0761383776211825,3,LR_C=0.1
SMIM34B,0.0768930966785187,3,LR_C=0.1
PPP1R42,0.0768930966785187,3,LR_C=0.1
SRMS,0.07741342733586667,3,LR_C=0.1
GDF5,0.07754475284171043,3,LR_C=0.1
AP004245.1,0.07754475284171043,3,LR_C=0.1
GABRA5,0.07851860246413218,3,LR_C=0.1
DHX40P1,0.07861959432011176,3,LR_C=0.1
PCSK6-AS1,0.07935389474305773,3,LR_C=0.1
UBE2U,0.079964082972102,3,LR_C=0.1
AL391421.1,0.079964082972102,3,LR_C=0.1
LINC02211,0.079964082972102,3,LR_C=0.1
ELF3-AS1,0.08034319307227783,3,LR_C=0.1
KRTAP3-1,0.08034319307227783,3,LR_C=0.1
MGAT4EP,0.08041010325752568,3,LR_C=0.1
HTR2C,0.08041010325752568,3,LR_C=0.1
PVALEF,0.08103239891828311,3,LR_C=0.1
DSCAM,0.08103239891828311,3,LR_C=0.1
IGLV3-32,0.08103239891828311,3,LR_C=0.1
ANXA2P1,0.08130645851384159,3,LR_C=0.1
HSPB3,0.08162259305083255,3,LR_C=0.1
ABCF2,0.08162952284585419,3,LR_C=0.1
MTCO3P12,0.08162952284585419,3,LR_C=0.1
CCDC54,0.08174211370009846,3,LR_C=0.1
AC120498.9,0.08174211370009846,3,LR_C=0.1
KCNQ1OT1,0.08174211370009846,3,LR_C=0.1
S100A2,0.08187603603455232,3,LR_C=0.1
FUT8-AS1,0.08187603603455232,3,LR_C=0.1
GALR2,0.08187603603455232,3,LR_C=0.1
AC136443.2,0.08202323104534251,3,LR_C=0.1
LINC01387,0.08214473652339278,3,LR_C=0.1
TRBV6-7,0.08214473652339278,3,LR_C=0.1
LGALS13,0.08214473652339278,3,LR_C=0.1
AC126755.5,0.08214473652339278,3,LR_C=0.1
PTPN5,0.08214473652339278,3,LR_C=0.1
AC116914.2,0.082456872867941,3,LR_C=0.1
OR14K1,0.08301906888233147,3,LR_C=0.1
HTR1E,0.08301906888233147,3,LR_C=0.1
ICAM3,0.083021556257611,3,LR_C=0.1
SHISAL2B,0.08308000585851563,3,LR_C=0.1
CLDN17,0.08315288020288387,3,LR_C=0.1
FP671120.3,0.08315288020288387,3,LR_C=0.1
TNNT3,0.08315288020288387,3,LR_C=0.1
RN7SL784P,0.08315288020288387,3,LR_C=0.1
FP236383.2,0.08315288020288387,3,LR_C=0.1
FP236383.3,0.08315288020288387,3,LR_C=0.1
MT-ND4,0.08315288020288387,3,LR_C=0.1
RPL13AP2,0.08315288020288387,3,LR_C=0.1
TSGA10IP,0.08315288020288387,3,LR_C=0.1
AP004607.5,0.08315288020288387,3,LR_C=0.1
AL049612.1,0.08315288020288387,3,LR_C=0.1
OR6K3,0.08315288020288387,3,LR_C=0.1
PRSS58,0.08315288020288387,3,LR_C=0.1
KLHL30,0.08315288020288387,3,LR_C=0.1
KRT73,0.08315288020288387,3,LR_C=0.1
CBR3-AS1,0.08315288020288387,3,LR_C=0.1
PTOV1-AS1,0.08315288020288387,3,LR_C=0.1
C2orf27AP1,0.08365840337678473,3,LR_C=0.1
CCDC188,0.08368173736375376,3,LR_C=0.1
AC087276.1,0.08368173736375376,3,LR_C=0.1
ALG1L10P,0.08368173736375376,3,LR_C=0.1
BTF3L4P1,0.08382534073436564,3,LR_C=0.1
DRD5,0.08393672510090534,3,LR_C=0.1
ACCSL,0.08393672510090534,3,LR_C=0.1
IL22,0.08393672510090534,3,LR_C=0.1
TTTY20,0.08438551078643522,3,LR_C=0.1
OR7C2,0.08438551078643522,3,LR_C=0.1
TRAV25,0.0852000394842371,3,LR_C=0.1
FNDC11,0.0852000394842371,3,LR_C=0.1
OR9I1,0.0852000394842371,3,LR_C=0.1
ENDOU,0.0852000394842371,3,LR_C=0.1
AC022905.1,0.08536636745005502,3,LR_C=0.1
LYPD8,0.08536636745005502,3,LR_C=0.1
CDC37P2,0.08536636745005502,3,LR_C=0.1
CFAP157,0.08627328654573467,3,LR_C=0.1
MIR494,0.08662264486853478,3,LR_C=0.1
EGLN2,0.08665179380671374,3,LR_C=0.1
C14orf180,0.08672066159964756,3,LR_C=0.1
TRAV14DV4,0.08672066159964756,3,LR_C=0.1
LRRC10,0.08682050630893452,3,LR_C=0.1
AL138889.1,0.08687471843542775,3,LR_C=0.1
OR8B2,0.08696996339902892,3,LR_C=0.1
AC073655.2,0.08700461374577681,3,LR_C=0.1
NRL,0.08780182870603112,3,LR_C=0.1
LINC00106,0.0888372204383191,3,LR_C=0.1
AL356488.3,0.08972656129353443,3,LR_C=0.1
TAS1R3,0.09034677274373416,3,LR_C=0.1
AL356481.2,0.09034677274373416,3,LR_C=0.1
CCDC189,0.09063221546473739,3,LR_C=0.1
AC007342.2,0.09063221546473739,3,LR_C=0.1
TMEM72,0.09094461397970742,3,LR_C=0.1
PSKH2,0.09094461397970742,3,LR_C=0.1
AC005014.1,0.0909961206246097,3,LR_C=0.1
LINC01949,0.09100348089344998,3,LR_C=0.1
OR6N1,0.09114958099183826,3,LR_C=0.1
KRTAP19-8,0.09142711978537638,3,LR_C=0.1
TRAV8-6,0.09223547108528418,3,LR_C=0.1
RNF148,0.09233782170511767,3,LR_C=0.1
BX664615.1,0.09330867749183563,3,LR_C=0.1
TPRXL,0.09330867749183563,3,LR_C=0.1
AP006545.1,0.09330867749183563,3,LR_C=0.1
AL360271.1,0.09330867749183563,3,LR_C=0.1
AL035587.1,0.09345733721816026,3,LR_C=0.1
HTR1B,0.09345733721816026,3,LR_C=0.1
OR9G4,0.09345733721816026,3,LR_C=0.1
NUDT9P1,0.09482106799298833,3,LR_C=0.1
AC015813.1,0.09575032999068078,3,LR_C=0.1
ROM1,0.09606353016027899,3,LR_C=0.1
AP002986.1,0.09606353016027899,3,LR_C=0.1
LEXM,0.0960653061500762,3,LR_C=0.1
RAB38,0.09658797951419316,3,LR_C=0.1
AC026410.1,0.09669303202848298,3,LR_C=0.1
LINC01565,0.09682982182275728,3,LR_C=0.1
AC234771.2,0.09719234423413033,3,LR_C=0.1
MT-RNR2,0.09745295345593145,3,LR_C=0.1
AC092301.1,0.09767164989922576,3,LR_C=0.1
AC110926.1,0.09827174795012915,3,LR_C=0.1
GATA1,0.09831289172213856,3,LR_C=0.1
GH2,0.0984224856400368,3,LR_C=0.1
BPY2B,0.09917134948373071,3,LR_C=0.1
AC009501.1,0.09917134948373071,3,LR_C=0.1
BPY2,0.09917134948373071,3,LR_C=0.1
FAM58BP,6.837243194389645e-14,4,LR_C=0.1
SLC35E4,0.002062130102695738,4,LR_C=0.1
AC006538.1,0.002062130102695738,4,LR_C=0.1
CABP2,0.003809964398686465,4,LR_C=0.1
AC135731.1,0.007439407953250224,4,LR_C=0.1
HIPK4,0.009212119250933681,4,LR_C=0.1
ZNF679,0.010794378835709889,4,LR_C=0.1
FAM47A,0.020026347935905527,4,LR_C=0.1
AC073548.1,0.02540962071786236,4,LR_C=0.1
MC4R,0.029230578174941905,4,LR_C=0.1
DLX6-AS1,0.03506192525510548,4,LR_C=0.1
GPR171,0.0641267909941677,4,LR_C=0.1
DCDC2C,0.0641267909941677,4,LR_C=0.1
OR51K1P,0.0641267909941677,4,LR_C=0.1
NEUROG2,0.06561035976348642,4,LR_C=0.1
SLC7A3,0.07527195956209312,4,LR_C=0.1
AC127070.4,0.09107117894278631,4,LR_C=0.1
IGKV1D-43,0.09107117894278631,4,LR_C=0.1
NTNG1,0.09107117894278631,4,LR_C=0.1
FAM83C,0.09107117894278631,4,LR_C=0.1
AL133245.1,0.09107117894278631,4,LR_C=0.1
AL162171.3,0.09107117894278631,4,LR_C=0.1
CAMK1G,0.0002346121904188318,1,LR_C=1
EFHC2,0.0031374001214932636,1,LR_C=1
CABP2,0.004218217529974291,1,LR_C=1
HNRNPCL4,0.004218217529974291,1,LR_C=1
MGAT4D,0.019711618421288726,1,LR_C=1
TRIM51CP,0.019711618421288726,1,LR_C=1
FAM47C,0.019711618421288726,1,LR_C=1
AC005696.4,0.019711618421288726,1,LR_C=1
KRTAP10-8,0.019711618421288726,1,LR_C=1
DEFB106B,0.019711618421288726,1,LR_C=1
DEFB106A,0.019711618421288726,1,LR_C=1
