,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RDH5,7.085421427666139,-0.7953861000015554,1.8383081559717847,-0.4326728886110449,0.6652524285471311,0.9997906073000113
BCAP31,153.24959646933857,-0.40476785851237823,0.9359643019900246,-0.43246078686096323,0.6654065464209472,0.9997906073000113
WNK3,145.96628138430634,-0.4071721243503764,0.9439508550734561,-0.4313488590660699,0.666214729210356,0.9997906073000113
FGB,9727.717600171803,0.41788945188040366,0.9689895377378267,0.4312631206070559,0.6662770626296294,0.9997906073000113
C4BPB,189.5896327893533,-0.44737353773865374,1.03744031353857,-0.4312282180482485,0.6663024380848883,0.9997906073000113
RPS3A,658.2577285720192,-0.4085202696664772,0.9476418363473151,-0.4310914250484321,0.6664018953528115,0.9997906073000113
TMOD1,86.40149109352856,0.5762485838972433,1.336975781653743,0.4310089919388556,0.6664618323328451,0.9997906073000113
RELB,84.58358766804311,-0.44732155181579103,1.041229384913019,-0.42960903552790036,0.6674800632823017,0.9997906073000113
SPAM1,30.143919287296193,-0.6829012396086003,1.5909141413917445,-0.4292508450589249,0.6677406846061589,0.9997906073000113
TRIM26,200.24901579432142,0.37753986370604836,0.8799060446163238,0.4290683829438536,0.6678734604367478,0.9997906073000113
IL32,635.3594209979653,-0.3645176842015731,0.8495600804536283,-0.42906639870241603,0.667874904406262,0.9997906073000113
NDC80,55.45358986792654,0.5336792196873411,1.2450376285356626,0.4286450525314822,0.6681815537154148,0.9997906073000113
ZBTB20,272.76757275566285,-0.3241142911067293,0.7571309469790064,-0.42808221272682473,0.6685912663343688,0.9997906073000113
DBNDD2,1.9583499662989614,-1.2220273121019276,2.8573378300866557,-0.4276803741001346,0.6688838404505167,0.9997906073000113
BAIAP2,133.34809593780943,0.49603839179856357,1.1603244797073378,0.4274997213914479,0.6690153880123768,0.9997906073000113
CD302,22.162852157336033,-0.524470079385039,1.226856921179467,-0.4274908266245322,0.669021865259928,0.9997906073000113
CYR61,767.3439551853324,-0.3953793057761592,0.9258441471395159,-0.4270473675269444,0.66934482729282,0.9997906073000113
PIM2,65.3145563670108,-0.5316438728059782,1.246139284429769,-0.4266327845119316,0.6696468147996015,0.9997906073000113
ACP5,87.65574899067019,-0.449348336130407,1.0559902001107342,-0.4255232066389319,0.6704553080281003,0.9997906073000113
EIF2B1,156.93366587915844,-0.45406495144592474,1.0674780198063891,-0.42536234285018765,0.6705725530375899,0.9997906073000113
SLC52A2,19.798591278182794,-0.6500333934915395,1.5284349902239345,-0.42529345222350723,0.6706227661835121,0.9997906073000113
TRIM31,29.009542598965492,-0.5675267224867864,1.337830921436618,-0.4242140866929229,0.6714096883944738,0.9997906073000113
EIF3F,284.9053870925096,-0.4103026009016683,0.9672964225673356,-0.42417462871688255,0.671438462458553,0.9997906073000113
TMEM165,172.64299777523547,0.45772685862213935,1.0795421685989777,0.42400090699205767,0.6715651518260763,0.9997906073000113
PON2,460.57148622976393,-0.4385875535061463,1.0348194493230862,-0.42383002541461967,0.671689779074808,0.9997906073000113
SNX7,64.63959584234046,-0.47909343664534254,1.130477007392184,-0.4237975947432392,0.6717134324116357,0.9997906073000113
DPYSL2,225.504868175329,-0.3906874815784026,0.9223815940806722,-0.4235638309411373,0.6718839378486943,0.9997906073000113
CSDE1,1278.4426226384546,-0.4199322370359518,0.9915037387225841,-0.42353066421814667,0.6719081307574972,0.9997906073000113
WDR45B,167.73102798486215,-0.5129312518072651,1.2127065730184095,-0.4229640237956214,0.6723215095750661,0.9997906073000113
ART1,11.429947541988412,0.8732778021922406,2.066411019903037,0.42260605164272586,0.6725827105806034,0.9997906073000113
CCDC85A,22.63817731190007,-0.7493839511507682,1.7739606091230498,-0.42243550803601165,0.6727071647789609,0.9997906073000113
FXR1,699.7135615722409,0.4290656203301514,1.0157480256637677,0.422413442595438,0.6727232676895609,0.9997906073000113
PLGLB2,73.94977476480072,0.4957558138929762,1.1741691976541657,0.4222183777971953,0.6728656285470623,0.9997906073000113
RAD50,16.593111661296707,0.5200523940618142,1.2378412817470232,0.4201284944446513,0.6743915877811015,0.9997906073000113
GUCY1A1,150.25533356572075,-0.4063150942623516,0.967685469375528,-0.4198834302271347,0.6745706129545256,0.9997906073000113
LGALS8,197.31135640876778,-0.4278663834967714,1.020830976365103,-0.4191353842144225,0.6751171920604181,0.9997906073000113
SUMO1,155.259074597602,-0.48834714059182716,1.1653836922823015,-0.41904408292812323,0.6751839154407282,0.9997906073000113
C1orf115,89.56303826642271,-0.46873710300230687,1.1196353162996227,-0.4186515878683389,0.6754707816215362,0.9997906073000113
CXCL1,16.05647574147228,-0.6324958991231237,1.5109334685022069,-0.41861267375996297,0.6754992256739545,0.9997906073000113
NR2C1,130.8510503463459,-0.4892169648892112,1.1687664657651975,-0.41857546329318945,0.6755264248923326,0.9997906073000113
FEN1,26.48521897341982,-0.6436093398751807,1.5378779819078883,-0.4185048147166528,0.6755780670673547,0.9997906073000113
CLK2,146.50175679781114,-0.40860675293540083,0.9770681638716888,-0.41819677279860706,0.6758032551153559,0.9997906073000113
CKAP4,114.93982561969379,-0.30180146713622863,0.7220153963386902,-0.41799865856968044,0.6759480979961499,0.9997906073000113
VIM,1166.9087987973323,-0.38972680382578256,0.932910646500167,-0.4177536244096372,0.676127261002249,0.9997906073000113
ATP4B,11.43711555659452,-0.7910177985578758,1.8945393801771109,-0.4175251287117228,0.6762943480137666,0.9997906073000113
RB1CC1,664.3867519241901,-0.3697296074517618,0.8863818577337734,-0.41712226420907955,0.676588980683068,0.9997906073000113
UBE2K,174.49656693218807,-0.40315164709555484,0.9666625802094849,-0.4170551910762782,0.6766380390476044,0.9997906073000113
SLC7A6,61.886066012144745,-0.4826241520948592,1.1573220032260916,-0.41701803884270827,0.6766652133774109,0.9997906073000113
PPP2R3C,24.973438373192803,-0.5512741737635587,1.325292632833588,-0.4159641124578561,0.6774362640419163,0.9997906073000113
FDCSP,7.028507745784558,0.9235617006702697,2.221053868718951,0.41582138717011724,0.6775407076170668,0.9997906073000113
HMOX2,87.69822514746319,-0.342171619342997,0.8232036116867327,-0.4156585497018072,0.6776598764631578,0.9997906073000113
PARD3,261.7695202680616,0.4107813563242463,0.9886224364923105,0.4155088344765088,0.6777694492157282,0.9997906073000113
ANKRD46,51.216656728177455,-0.4917752580990127,1.184897909655396,-0.4150359740629771,0.6781155684387448,0.9997906073000113
EFEMP1,359.5533118087671,0.4133381565122856,0.9982031851028337,0.41408218555193654,0.6788139188236891,0.9997906073000113
CBR4,88.28586066027296,-0.4332197253368911,1.0473058988862938,-0.41365156617333815,0.6791293026310226,0.9997906073000113
ATP2B2,371.6232817568251,-0.40810770306171446,0.9867329745620695,-0.4135948768133955,0.6791708258639578,0.9997906073000113
CSRP3,45.90618664126843,-0.6584764525677439,1.5923464602839856,-0.4135258682650687,0.6792213738418251,0.9997906073000113
PC,544.856927234275,0.4333140566878355,1.0499782557076,0.4126886002946957,0.6798347779841026,0.9997906073000113
CSE1L,284.10408087236846,0.4386990802481931,1.0634724237120723,0.41251570841574337,0.6799614694590086,0.9997906073000113
HGF,259.1473894689032,0.35568403049965225,0.8649093704272623,0.41123849811448515,0.6808976616083143,0.9997906073000113
BAG3,206.41344409659936,-0.4087548477321732,0.9946017333279413,-0.4109733916956668,0.6810920456739504,0.9997906073000113
RASSF8,101.25458047394201,0.45602485044366653,1.110493164151225,0.41065074974344085,0.6813286451096163,0.9997906073000113
PALMD,242.8040968412075,-0.4181516505478254,1.019541086783642,-0.41013712538743596,0.6817053602174354,0.9997906073000113
TTC38,468.4737199927088,-0.379752414767303,0.926416419313689,-0.409915462259005,0.6818679624056592,0.9997906073000113
BCAT1,77.58284760177239,-0.4321867316576949,1.0550672978378635,-0.40962953978705424,0.6820777242033487,0.9997906073000113
TIMM8A,23.351714116325727,-0.5651491695561666,1.3825857938332886,-0.4087624594993574,0.6827139919847958,0.9997906073000113
FBP1,360.9681554923555,-0.4805688474493991,1.1781561449315787,-0.4078991138116994,0.6833477433960682,0.9997906073000113
APBA1,86.21500008688474,-0.3716323414651689,0.9116009889676976,-0.40766996302407216,0.6835159923546441,0.9997906073000113
RFC3,48.68730088471388,0.5943834326858783,1.458925468069855,0.40741178743849216,0.6837055709671565,0.9997906073000113
DNMT1,663.1158240059129,-0.30469202676012913,0.748756230928036,-0.40693087305929015,0.6840587600792074,0.9997906073000113
RACGAP1,139.89660426871188,-0.49073495410348555,1.2063881624608115,-0.4067803128161303,0.6841693474838675,0.9997906073000113
ATP6V1F,42.595426610811955,0.5578090767670688,1.3718442442891552,0.4066125429976252,0.6842925834037525,0.9997906073000113
RPRD1A,56.47823279712673,-0.42423414692532824,1.044242822319804,-0.4062600554753008,0.6845515317572137,0.9997906073000113
MAP1B,593.8900035011762,-0.3213133076245579,0.7917216214146249,-0.40584126911987667,0.6848592335071217,0.9997906073000113
EIF2B4,253.84082763185273,0.3629429779332373,0.8952827972571682,0.40539478592146194,0.6851873430150731,0.9997906073000113
NTS,8.444615856554204,0.8843673624052919,2.182624310929843,0.40518533490930153,0.6853412838760673,0.9997906073000113
FGD6,212.95746216407886,-0.37667834012607665,0.9302930029865796,-0.4049029057692597,0.6855488823836338,0.9997906073000113
MASP1,372.009978459345,0.3662773190196215,0.9062392744740175,0.4041728595709001,0.6860856101413517,0.9997906073000113
EGFR,613.5697193841762,-0.3505368390928319,0.8673331568002492,-0.40415477760129276,0.6860989059618648,0.9997906073000113
DAPK1,363.15428616165417,-0.3749335442455331,0.9292564950245537,-0.4034769154189515,0.6865974136484843,0.9997906073000113
LGMN,278.9053223246697,-0.3279132422204734,0.8130838618832669,-0.4032957208878306,0.6867306893061134,0.9997906073000113
TTC3,944.2434846309236,-0.2748216636291161,0.6821754211699101,-0.4028606940393796,0.6870507083063743,0.9997906073000113
GLRA2,153.73969673633684,-0.18432423587940405,0.45936951974098605,-0.40125482418453595,0.6882325203748827,0.9997906073000113
PARN,212.17439432762848,0.2923918480087997,0.7308198448140397,0.4000874498464119,0.6890921075715402,0.9997906073000113
LRRC20,16.84645436160475,-0.6356270188187803,1.5888139877383847,-0.4000638361219181,0.6891094995045158,0.9997906073000113
AOAH,128.08560590825275,-0.3758502662542598,0.9402725009462064,-0.39972483070177806,0.6893592012032221,0.9997906073000113
RALA,115.74789016694338,0.42886596891866363,1.0746316235484328,0.3990818430436176,0.6898329004642965,0.9997906073000113
CD48,26.980547806604164,-0.6303570063290195,1.5799630138825138,-0.39896947003842514,0.6899156999335103,0.9997906073000113
ANKRA2,65.9909688478833,-0.5224187140502585,1.3102036857404626,-0.39873091469362887,0.6900914862672083,0.9997906073000113
EPM2AIP1,103.22680991514396,-0.40439356736154136,1.0162431168612174,-0.39792994476612736,0.6906818261608321,0.9997906073000113
ALDOB,2816.3792786829777,-0.3331462438389662,0.8386602016823042,-0.3972362622796384,0.6911932439318136,0.9997906073000113
ZNF189,57.889675072076535,-0.4850344160714422,1.223141532788535,-0.39654807155935096,0.6917007521701133,0.9997906073000113
FGL2,126.84198164867645,-0.4084840847105025,1.031161457340071,-0.39613979149706224,0.6920019049624133,0.9997906073000113
PSMC4,183.02445757619597,-0.4412530904240911,1.115357231944809,-0.39561593163716136,0.6923883822889246,0.9997906073000113
MRPL42,117.14646302192531,-0.303884156175499,0.7686274193243547,-0.39535950518473795,0.6925775899723077,0.9997906073000113
SLC39A6,78.10045723243611,-0.486066656776405,1.2301962578599535,-0.3951130997764254,0.6927594215676781,0.9997906073000113
LOXL2,94.25848674700872,-0.3663529354328355,0.9272957736228019,-0.39507667979716,0.6927862987091601,0.9997906073000113
TSC1,227.07083131156858,-0.34452386426945236,0.87327399376194,-0.39451978042457514,0.6931973263147688,0.9997906073000113
RNF216,206.9620971802273,-0.37803306903737827,0.9621980628045534,-0.3928848785410268,0.6944045105671186,0.9997906073000113
PON1,306.0146150789141,0.3880530383786656,0.9879939353278453,0.392768644121179,0.6944903656873651,0.9997906073000113
UGT2B7,633.6790779039604,0.3967885137674006,1.0104082324026162,0.39270118853237207,0.694540192723335,0.9997906073000113
SLC22A1,154.8049647885434,0.45342678242120954,1.1559149141870735,0.3922665733057813,0.6948612591201462,0.9997906073000113
RIT1,59.863399405838564,-0.4509468060785246,1.152490135938183,-0.391280404071686,0.6955899818792928,0.9997906073000113
DDX11,402.86076828565416,-0.38803131666927027,0.9931387081239682,-0.3907121064712688,0.6960100491328789,0.9997906073000113
STXBP6,63.87837083242915,-0.3049023244780087,0.7804354789796797,-0.3906822955776303,0.696032086959768,0.9997906073000113
COPS5,131.72798506884783,0.29833367694868484,0.7639490685420246,0.39051513933781784,0.6961556626580825,0.9997906073000113
ANP32E,310.16417159380916,0.38503748706825086,0.9865909619354535,0.39027064094820024,0.6963364305897932,0.9997906073000113
MCM2,95.4214339838243,0.5118426044183366,1.3135929550252934,0.389650844624453,0.6967947493189691,0.9997906073000113
CLDN14,79.96428227615017,-0.5403436241925983,1.3882468122001939,-0.38922734735923703,0.6971079751053636,0.9997906073000113
PLPP1,83.98066515663207,-0.47572685717829155,1.2230705190420412,-0.3889611022191102,0.697304920981542,0.9997906073000113
TTBK1,74.62902305606917,-0.45277513548146536,1.1655457420180104,-0.38846620871141146,0.6976710559710451,0.9997906073000113
CAPZA1,290.5069914691134,-0.418400190505173,1.0781215839328229,-0.38808256577047007,0.6979549333614377,0.9997906073000113
ARHGDIB,154.5968329482789,-0.3544378400231762,0.9149936120040627,-0.3873664639547259,0.6984849274416638,0.9997906073000113
TXN,265.0629547447594,-0.569073203401048,1.4745182556200231,-0.3859383912217196,0.699542297048706,0.9997906073000113
TMEM127,139.0744262763558,-0.30800517059337923,0.7988744564351584,-0.38554890335059655,0.6998307818164624,0.9997906073000113
IPO5,389.67411697947034,-0.3178355087352026,0.8244817210572449,-0.3854973380460606,0.6998689783078378,0.9997906073000113
CXCR4,176.25656494877853,0.4204263661680638,1.0917386048110755,0.38509801184581016,0.7001648009580017,0.9997906073000113
CUL4A,232.72435322917258,0.35195564595990303,0.9139461002250026,0.3850945322412949,0.7001673788647205,0.9997906073000113
AP2S1,105.5259298945092,-0.4048441377597964,1.0535514330264832,-0.3842661355381781,0.7007812047374635,0.9997906073000113
CYP1A2,289.2225442226537,-0.3421261068595276,0.8909305912760376,-0.38400983220198626,0.700971160135937,0.9997906073000113
ATP5PF,88.30601547769038,0.4772432412914064,1.2431849940347477,0.38388754978655026,0.7010617945147628,0.9997906073000113
CRYL1,131.45131918930434,0.3651721212882071,0.9542693867255695,0.38267194396881976,0.7019630193440765,0.9997906073000113
FMO3,397.3712628441547,0.3752812504269807,0.9821374490758563,0.3821066499196239,0.702382259485484,0.9997906073000113
ECT2,232.0979753856096,0.40554928481996366,1.0616805978267545,0.3819880344899562,0.7024702399800713,0.9997906073000113
PUF60,482.9238284909466,-0.35669442840060134,0.9351595413131649,-0.38142628358336134,0.7028869610010349,0.9997906073000113
PPP1R1A,48.09025907131666,0.4864185775953928,1.2756011890146217,0.38132496409096495,0.7029621318702898,0.9997906073000113
SHC1,335.4874999238712,-0.2810561045055409,0.7397435728079726,-0.37993720369706985,0.7039920298906999,0.9997906073000113
SERPIND1,1287.6529699556445,-0.3894387128158762,1.0252937011751484,-0.379831371605539,0.70407059332722,0.9997906073000113
ABCB1,440.49721639026217,0.38411344311126905,1.0113400391414706,0.37980642340368925,0.7040891138452339,0.9997906073000113
AR,876.1676258498373,-0.15352308952794874,0.4042977901147548,-0.3797277484113211,0.7041475200700407,0.9997906073000113
BPI,25.246171840537645,0.8088815118303393,2.132373022634627,0.3793339642005674,0.7044398812270833,0.9997906073000113
PXMP4,68.08366932394122,-0.3932824966672377,1.0372418465968634,-0.37916181067855786,0.7045677086140842,0.9997906073000113
BMPR2,424.9613215466516,-0.2641313179526119,0.6974495243196153,-0.37871029908620363,0.7049030045125502,0.9997906073000113
B4GALT5,169.02698146293855,-0.3347786812300079,0.884338923759993,-0.3785637748552453,0.7050118268322323,0.9997906073000113
TGFBR3,447.91125021160997,0.31575557548625893,0.8390560672235987,0.3763223791838856,0.7066772438764345,0.9997906073000113
XPO7,194.7742575705989,-0.2757424599618313,0.733354959701404,-0.3760013569337607,0.7069158872326268,0.9997906073000113
KRT19,31.923784017050327,-0.5340691487501599,1.4206366402186694,-0.3759364876496175,0.706964113631416,0.9997906073000113
RORC,104.51222612665518,0.4381750670513908,1.167386612820492,0.37534700350274497,0.7074024134096815,0.9997906073000113
AMDHD1,146.20984683369105,0.4347425252227861,1.1584702588418707,0.37527292729759043,0.7074574982321986,0.9997906073000113
GLIPR1,34.67586737221371,0.4468537498164559,1.1910450608835632,0.37517787067179686,0.7075281868362149,0.9997906073000113
CXCL10,15.928024409214737,-0.5777203860405055,1.5418066047763017,-0.3747035356125783,0.7078809624930411,0.9997906073000113
NLE1,60.562753570036286,0.47519035506868923,1.2698264074121666,0.3742167845108056,0.7082430374815354,0.9997906073000113
PKD2,246.80638660475236,-0.3211236608053719,0.8590933161097003,-0.37379369014246483,0.7085578143171345,0.9997906073000113
LDLRAD3,29.121233818784624,-0.41999558493631284,1.1249967216863153,-0.37333049673847934,0.7089024814113577,0.9997906073000113
KLF9,150.23500611840686,0.34721523180960234,0.9309504340001364,0.37296854819399705,0.7091718526288606,0.9997906073000113
TMX2,92.36591936726553,-0.4106532600781012,1.1031712906258362,-0.372247957835392,0.7097082423519409,0.9997906073000113
SMAD1,81.83945308225613,-0.3599655801696848,0.9677391386718349,-0.3719655078368706,0.7099185304471967,0.9997906073000113
SLC46A3,58.447656393655116,-0.3894343467971258,1.047662644784977,-0.3717173163858043,0.7101033307976707,0.9997906073000113
ASAP2,164.7077628207363,-0.3828724723220435,1.0306908438014004,-0.3714716926269868,0.7102862360618558,0.9997906073000113
SEC14L2,136.07810002858864,-0.39118033213582776,1.053755536759195,-0.37122493642016374,0.7104700014155485,0.9997906073000113
NEK2,53.578268278445016,-0.4626936365227332,1.2469666722460062,-0.3710553351753505,0.7105963173530624,0.9997906073000113
CDCA5,34.953143684291526,-0.5300497349116629,1.4292271239601517,-0.3708645924959658,0.7107383885459078,0.9997906073000113
APOC1,2457.9424554865377,-0.4076995740985292,1.0994561556578082,-0.37081931098434867,0.710772117127211,0.9997906073000113
FXYD1,2.03851640759648,-0.8273987722383837,2.2329443052340903,-0.37054160746371306,0.7109789809498701,0.9997906073000113
HGS,188.98569938409727,-0.32866203683885614,0.8877023261571169,-0.3702390172408823,0.7112044073324573,0.9997906073000113
ITGA5,347.6235821961433,-0.31230968837672624,0.8436649129009169,-0.3701821464909078,0.7112467782346892,0.9997906073000113
EPS8L2,230.88745265068752,-0.3842822225819423,1.038185963590396,-0.37014777319177505,0.7112723881008347,0.9997906073000113
SORBS2,373.8976722453422,-0.2784375437609587,0.7526372752321608,-0.3699491812640704,0.7114203556242016,0.9997906073000113
LCP1,431.80498771216975,-0.33213905877979677,0.8987912820897827,-0.3695396978123098,0.7117254892071718,0.9997906073000113
EZH2,139.2287291728583,-0.3824581962298257,1.0349694873616508,-0.369535721487587,0.7117284524598539,0.9997906073000113
NUF2,74.12154107658674,0.509796008092689,1.3798930416910689,0.3694460314604749,0.7117952927788056,0.9997906073000113
RPL35,418.48073412664115,-0.3575985034834694,0.968644081147871,-0.36917430296967785,0.7119978083983374,0.9997906073000113
UGT2B4,802.8341344722174,0.3563788003006543,0.9665838841355628,0.36869929878809393,0.712351871469731,0.9997906073000113
TOMM20,196.62311797434762,0.40276560258142147,1.0927121668785327,0.36859258530265215,0.7124314231016134,0.9997906073000113
TPRG1,43.48713717605018,0.45661142519591646,1.2398354790836794,0.3682838835466965,0.7126615684128351,0.9997906073000113
IDH2,402.8628676674629,-0.3357387297368511,0.9138182558859375,-0.36740208195048135,0.7133191188505492,0.9997906073000113
NENF,35.43816516726777,-0.45777302729797237,1.2463854678644368,-0.36728045945715576,0.7134098282308248,0.9997906073000113
RFC2,119.68549517050259,-0.3243236432053099,0.883059808008337,-0.3672725677967306,0.7134157141869055,0.9997906073000113
CDKN3,14.990743819767541,0.6279696946546107,1.712787843914242,0.36663600625487197,0.7138905466391063,0.9997906073000113
ATP5F1D,170.26105211889694,-0.3293551189924028,0.9017573961407844,-0.36523694776658433,0.7149345402046157,0.9997906073000113
ENAH,409.5538042712734,-0.2498859344345792,0.6842800431381901,-0.3651808012529087,0.7149764485288388,0.9997906073000113
FGFR3,287.468167959683,0.35001069321814193,0.9644499381843666,0.3629122459969851,0.7166704385464119,0.9997906073000113
NFIB,215.47669067591065,-0.311194753390581,0.8596031112495467,-0.3620214367747207,0.7173360111985976,0.9997906073000113
TACC3,81.13093146069251,-0.4092437958354761,1.1309910437004052,-0.3618453020604848,0.7174676365826635,0.9997906073000113
NSF,241.86656297325862,-0.3665704676925212,1.014377199488436,-0.3613749085422933,0.7178192025341505,0.9997906073000113
CAP1,398.27259717954223,-0.32098760039067636,0.8898536919871799,-0.36071952421061687,0.7183091278265739,0.9997906073000113
CSNK1D,212.61061777622302,-0.25035815806770273,0.6972190692296785,-0.35908105374156013,0.7195344546546241,0.9997906073000113
SQLE,306.7204715935459,-0.45139536599998015,1.2577109936957827,-0.35890229811346025,0.7196681803699261,0.9997906073000113
YBX3,175.01217891617793,-0.3400917582394459,0.947590293901486,-0.3589016903488912,0.7196686350485788,0.9997906073000113
SPACA3,13.995704571533837,-0.6943338752125303,1.9370180889869935,-0.3584550289747927,0.7200028165665864,0.9997906073000113
ESR1,102.22459694407387,-0.4522048729288533,1.26188859349523,-0.3583556228813496,0.7200771971455403,0.9997906073000113
NDC1,87.38660005307746,-0.5552070398133601,1.549908159527682,-0.35821931538353435,0.7201791934965522,0.9997906073000113
NDRG2,297.6980731201983,0.2886680481042635,0.8060121813809085,0.35814353029962903,0.7202359042116879,0.9997906073000113
MSN,662.7597883535761,-0.3032885250750331,0.8506409616799583,-0.3565411715843766,0.7214353247037449,0.9997906073000113
ACTA2,311.03741214880927,-0.3446557677011943,0.9671452313204233,-0.35636402531876515,0.7215679668894139,0.9997906073000113
PLD1,211.49230789510617,-0.31388078595672136,0.882052653079411,-0.3558526635126653,0.7219509073173499,0.9997906073000113
AOC1,29.055610818423254,0.43476270443620896,1.2227805008241153,0.3555525330533098,0.7221756966624181,0.9997906073000113
IL6R,227.19166411597456,-0.33403458480221604,0.9409885128002459,-0.3549826382132736,0.7226025980138615,0.9997906073000113
CCL19,70.74246692443238,-0.43884493028370625,1.2386976646582948,-0.35427929090732996,0.7231295860638276,0.9997906073000113
LXN,34.21920444438615,0.42940147855852895,1.212209035623745,0.354230554252204,0.7231661072228235,0.9997906073000113
VPS41,306.138025559803,-0.3341336188410303,0.9441936504462407,-0.3538825098888492,0.7234269350650986,0.9997906073000113
SLC25A37,121.12581653079302,-0.30482466046671186,0.864211875351825,-0.3527198238772364,0.7242984960813761,0.9997906073000113
NREP,41.82413213877817,-0.3385307635562897,0.9598636674103209,-0.35268629811735036,0.7243236326327741,0.9997906073000113
PMEPA1,41.070972264280876,0.35115705241278283,0.996068849245904,0.3525429519040115,0.7244311124288265,0.9997906073000113
RPS18,2832.25946811955,-0.32613192117789264,0.926164969552324,-0.3521315660810768,0.7247395962459222,0.9997906073000113
ECHDC2,351.07492124926733,0.26542409165218367,0.7553035125012124,0.3514138187617095,0.7252779167951819,0.9997906073000113
DHRS1,97.16157522389987,-0.3652584186199849,1.039543080019384,-0.3513643884899644,0.7253149951926328,0.9997906073000113
RLF,193.5405669963332,0.37675129431571497,1.0733667478552973,0.3509995954956726,0.7255886518651019,0.9997906073000113
CASC3,409.29856710474553,-0.1919188878427918,0.5468032826920923,-0.3509834229558974,0.7256007848267965,0.9997906073000113
HELLS,204.79253176437427,-0.35678607607869745,1.0174404334152138,-0.3506702351911488,0.7258357581078012,0.9997906073000113
STAM2,151.66357222232554,-0.35076064811990754,1.0002727133227345,-0.350665017097928,0.7258396732701897,0.9997906073000113
PPIC,42.424656344437395,-0.3342958683974153,0.953358733539428,-0.3506506592290947,0.7258504460905663,0.9997906073000113
TRIM55,99.25626335256551,-0.4586024911883934,1.3082362630025606,-0.3505502057677603,0.7259258186190043,0.9997906073000113
NAB1,116.55454537481991,-0.2739246596444804,0.7818108472588857,-0.3503720376928642,0.7260595087267645,0.9997906073000113
TFR2,822.9232099064684,-0.2905236493161838,0.8300029846487665,-0.3500272344672653,0.7263182588042872,0.9997906073000113
HIST2H4B,277.1410183886532,0.3933683325526662,1.1245142950484368,0.3498117669866726,0.7264799675438611,0.9997906073000113
CHRNA5,17.60529655617075,-0.5075053762880566,1.4511937228646938,-0.34971580175128364,0.7265519935528042,0.9997906073000113
RAD21,225.00500547964015,-0.3211887820532279,0.9188333866111438,-0.34956150563688326,0.7266678044459519,0.9997906073000113
PTTG1,36.54503685482276,0.46633831873760484,1.3350398902075897,0.3493066552978371,0.7268591025611584,0.9997906073000113
C1S,2353.8954334702203,0.28570224522482446,0.8182901123422784,0.34914542032901835,0.7269801390388106,0.9997906073000113
WIPF1,210.73792540443597,0.3082645734639648,0.888105618651416,0.34710350547276464,0.7285135600531698,0.9997906073000113
CDCA7,44.20006219428397,-0.6483252804940731,1.8686080415104274,-0.34695627231167264,0.7286241701343393,0.9997906073000113
SOX9,123.1468828240078,-0.3252177401051312,0.9413683397553817,-0.34547342030818706,0.729738489149545,0.9997906073000113
ADAM9,434.4984458004714,0.3133322227586212,0.9070240495097559,0.3454508432582096,0.7297554595471303,0.9997906073000113
FLT4,250.4919179664304,-0.34052492924583105,0.9862580680908537,-0.34526960058740125,0.7298916982697976,0.9997906073000113
G6PC,991.6979557906637,-0.31803290789909133,0.9221295062178932,-0.3448896339989171,0.7301773439021177,0.9997906073000113
SCP2,660.3342290447453,-0.3361580395645555,0.9771423219946694,-0.34402157392829547,0.7308300615908815,0.9997906073000113
RHEB,238.0074363034808,-0.370592974863879,1.07926186588169,-0.34337632652398736,0.7313153667871493,0.9997906073000113
SASS6,70.05281780588874,-0.4052799598939295,1.184741435663659,-0.34208304672563683,0.7322883954275168,0.9997906073000113
TINAGL1,59.97552398138363,-0.3594224781633568,1.0517533733315543,-0.3417364633924047,0.7325492285413719,0.9997906073000113
PCYT2,208.73713143200524,0.3873470118470558,1.1350704150138207,0.3412537290405366,0.7329125782280053,0.9997906073000113
HLA-DQA2,79.73864588323795,0.38408851530574345,1.1260203075824704,0.3411026539391365,0.7330263033630335,0.9997906073000113
KIF1B,748.7039571182588,-0.2363809845636741,0.6935318906202212,-0.3408365033542726,0.7332266683774239,0.9997906073000113
ABCB11,477.7445111762576,0.23349398717429257,0.6864434137431575,0.3401503787487101,0.7337432844489169,0.9997906073000113
PKMYT1,16.360055193245493,0.5421265372892675,1.5955540251774285,0.3397732253089845,0.7340273127074998,0.9997906073000113
APOC3,2556.6018854683825,-0.3287271492605852,0.9682494242602324,-0.33950668187770033,0.7342280642818619,0.9997906073000113
DLGAP4,270.7996027540465,-0.19761801255236566,0.582224419965524,-0.33941896934530413,0.7342941303934903,0.9997906073000113
IFI16,311.8484648310047,0.31901879203537226,0.9400376945239871,0.33936808480527564,0.7343324581294013,0.9997906073000113
GSTA1,1110.2302812209452,0.3516373032586459,1.036885083447934,0.33912851951669826,0.7345129146604121,0.9997906073000113
EIF4A2,454.4124708004771,0.32080650984006454,0.9471227324284326,0.3387169358901494,0.734822981087853,0.9997906073000113
HPGD,180.81637740733797,-0.4343594756515755,1.2854780870783153,-0.3378972228447742,0.7354406404533224,0.9997906073000113
SMCP,10.265519392588928,-0.7094653030119028,2.110003435746791,-0.3362389325971892,0.7366906962673417,0.9997906073000113
CFHR5,250.32677434493502,-0.4741289354577845,1.4103624608199206,-0.33617523766347807,0.736738724838726,0.9997906073000113
NARS2,76.03489774254612,-0.39064681789959194,1.1634677047111184,-0.3357607747235124,0.7370512718681412,0.9997906073000113
