,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GPC3,1237.3527763851578,-0.8513933776948647,1.3025260379716914,-0.6536478756468196,0.5133386921757523,0.8982864097740894
ACADSB,486.8482808986951,-0.5895504097348241,0.9028176485454633,-0.6530116139008286,0.5137487912557198,0.8982864097740894
FMOD,77.57942288485984,-0.742322574450531,1.136768994679964,-0.6530109265159172,0.5137492343981371,0.8982864097740894
RCC1,59.68775580074008,-0.8372241023034684,1.2825819011594506,-0.6527646316750767,0.51390802824147,0.8982864097740894
GAB1,242.37456732499797,-0.6032775676547593,0.9244407244149668,-0.6525865333729689,0.5140228695897245,0.8982864097740894
PHF21A,218.46442138446693,-0.5725287679940351,0.8809892744620046,-0.6498703044298267,0.5157760013115228,0.8982864097740894
PBX1,220.2456655312524,-0.5221856057724794,0.8045212148164148,-0.6490638110663594,0.516297131853539,0.8982864097740894
FMO4,111.84802533439252,-0.8330827073708775,1.283524997864991,-0.6490584201761735,0.5163006161948094,0.8982864097740894
CDH13,76.8983725716674,-0.7732908961487084,1.1916828261573207,-0.6489066378863984,0.5163987239753056,0.8982864097740894
C6,884.8520229678842,-0.6068537737011614,0.9360306960130045,-0.6483267870231579,0.5167736121413211,0.8982864097740894
PTPN2,325.55157336378767,-0.5046640764234059,0.7785181621463783,-0.6482367412367679,0.5168318416531863,0.8982864097740894
NCEH1,63.31432858414311,-0.7617110543439137,1.175522088631622,-0.647976811078549,0.5169999486095356,0.8982864097740894
IQGAP1,867.4553611019794,-0.5464998616460371,0.8434918591929066,-0.6479017618130357,0.5170484911608098,0.8982864097740894
ACTL6A,120.43829454722457,-0.7801979916654023,1.2046316678631321,-0.6476651847027873,0.5172015268465365,0.8982864097740894
NECAB2,54.283245323788655,-0.8547692440418689,1.3218438851134844,-0.6466491646012225,0.517859030835536,0.8982864097740894
ECHDC3,61.11474760135161,-0.7431658630582274,1.1495198835108607,-0.6465010946904651,0.5179548884089828,0.8982864097740894
TUBA4A,105.40556585685157,-0.6834332870118986,1.0592673305880018,-0.6451943407265502,0.5188012531643914,0.8982864097740894
PCLAF,16.419890047477356,0.7639517720273968,1.185703128970757,0.6443027376427192,0.5193791407428845,0.8982864097740894
RDH16,200.70910750398076,-0.6428125091553893,0.9978022800773965,-0.6442283426186682,0.5194273744774107,0.8982864097740894
XK,9.411913733130417,1.1469429543020808,1.781180433135881,0.6439229473696918,0.5196254005620824,0.8982864097740894
SYBU,110.1186189416203,-0.5677562223091401,0.8826722257153078,-0.6432242975007363,0.5200785694357883,0.8982864097740894
CLK2,165.4380849929536,-0.6282507539495552,0.97815059635284,-0.6422842824939929,0.5206886176091969,0.8982864097740894
RNF44,112.03725215760679,-0.5022126233391836,0.7820482623031453,-0.6421759980134206,0.5207589154239637,0.8982864097740894
PRG4,3239.864831904766,-0.48411154646606613,0.7557343567788504,-0.6405842769005288,0.5217928176747408,0.8982864097740894
CENPF,745.235421685872,-0.6731924859136945,1.052471809309982,-0.6396299453902244,0.5224132094501204,0.8982864097740894
MYRIP,149.2072936316168,-0.7904120867081883,1.236097575861777,-0.639441498910094,0.5225357595246418,0.8982864097740894
RPL31,2285.890917259556,-0.6303722130808077,0.9867410670670458,-0.6388425840575418,0.5229253424725476,0.8982864097740894
SSR3,273.1708612572115,-0.4761849810584972,0.7472129102138557,-0.6372815225077025,0.5239414844345154,0.8982864097740894
CCND2,79.42739811747624,-0.6653512424757229,1.0450631339520413,-0.6366612895046935,0.5243454936024212,0.8982864097740894
GYS2,11.69708384922477,1.0466749496354921,1.6447455543867942,0.6363749984572665,0.52453203252421,0.8982864097740894
NARS,478.54440015904777,-0.6117701213429558,0.9621553393196814,-0.6358330056927449,0.524885272322333,0.8982864097740894
ERO1B,122.10684054475078,-0.6748533200207013,1.0621014049626074,-0.6353944330244629,0.5251711979576639,0.8982864097740894
SMG8,73.86256391123153,-0.6532796081286932,1.029542915167879,-0.634533634785072,0.5257326234721407,0.8982864097740894
C1S,2809.1338691864275,-0.505629845047735,0.8000920158147736,-0.6319646178856402,0.527409997599091,0.8982864097740894
SLC22A18,159.0990025629075,-0.6446698815855345,1.0204857474819122,-0.6317284520399057,0.5275643329623924,0.8982864097740894
PIGF,15.547426043634472,0.8681682611500343,1.3809213738338746,0.6286876846143126,0.5295535422892632,0.8982864097740894
DPYS,630.0995965677888,-0.6386676141671955,1.0182108502211813,-0.6272449503248377,0.5304986823709807,0.8982864097740894
FDX1,40.326060304542715,-0.7027670448348904,1.1213040667482537,-0.6267408329953645,0.5308291331222493,0.8982864097740894
ACVR1B,86.85708541144174,-0.45620057200214315,0.728022589846226,-0.626629693040847,0.5309019998187288,0.8982864097740894
CPB2,1037.2273452493864,-0.642685521810887,1.0272086090031978,-0.6256621256655437,0.5315365804355661,0.8982864097740894
IL2RG,5.653409039726447,-0.9439917666730917,1.5092883974598181,-0.6254548622131203,0.5316725644900833,0.8982864097740894
CHRNA5,20.170091242154037,-0.8860432280031613,1.4169964625014146,-0.625296711354547,0.5317763379847367,0.8982864097740894
SLC4A4,341.0185125401732,0.49275196570377133,0.7888494361789135,0.6246464066585372,0.5322031548046383,0.8982864097740894
IMPA1,149.07756848790564,-0.6484312479076527,1.0394347180134114,-0.6238306616763268,0.5327388008292047,0.8982864097740894
RDH5,8.706216546805566,-1.072729360457234,1.7202762832265923,-0.623579695259878,0.5329036488069332,0.8982864097740894
ZBTB18,87.81083145962154,-0.6037631201935667,0.968699110721001,-0.6232720909015669,0.5331057347624306,0.8982864097740894
MID1IP1,90.17470461228356,-0.6279516602645515,1.007555041281251,-0.6232430334188201,0.5331248265769635,0.8982864097740894
CYBB,150.29748352452387,-0.6796623968929449,1.0909367607979878,-0.6230080618016687,0.5332792241086037,0.8982864097740894
AIF1,38.10961408242191,-0.743565281361972,1.1954792121865285,-0.6219809376710055,0.533954402533554,0.8982864097740894
IGKC,7328.902969687857,-0.5921569135113214,0.9531006610442607,-0.6212952500342693,0.5344053784147011,0.8982864097740894
CD48,31.67367047952029,-0.9297039924133301,1.4970958027026748,-0.6210050089880391,0.5345963274716892,0.8982864097740894
LDHD,118.05436410127142,-0.829602028676081,1.337982491160727,-0.6200395252978119,0.5352317650686473,0.8982864097740894
GHR,234.8862803743303,-0.4903526449717149,0.7921134665065599,-0.6190434397414123,0.5358877422156794,0.8982864097740894
TCIM,96.19248825635795,0.6162774516438999,0.9990219233046926,0.6168808083863649,0.5373133462871612,0.8982864097740894
SPPL3,199.48521957902062,-0.4582195916138333,0.7429089295127691,-0.6167910673981977,0.5373725445958445,0.8982864097740894
STMN1,141.28794003152203,-0.6436941779806786,1.0442197560006585,-0.6164355484385919,0.5376070975168573,0.8982864097740894
DPAGT1,171.95311190694935,-0.7056505647718571,1.1456174353640671,-0.6159565514535029,0.5379231961068751,0.8982864097740894
BLOC1S1,23.903726749940954,-0.8783208953932478,1.4276976716034093,-0.6152009020276883,0.5384220521654308,0.8982864097740894
CBR1,38.86755698282098,0.6466839623555358,1.0516945153312005,0.6148971520992306,0.5386226437154774,0.8982864097740894
CD302,31.90125979057482,0.7458136117885843,1.2139127500993954,0.6143881524660787,0.5389588628526903,0.8982864097740894
LAPTM4B,174.50543757238344,-0.5792624273302148,0.9432857447384675,-0.6140900894148669,0.5391557968909649,0.8982864097740894
F7,313.98099348662106,-0.7130327363958324,1.162239851822816,-0.6134987845043662,0.5395465862301105,0.8982864097740894
ENOPH1,55.406549949937165,-0.7613333228640744,1.2412520016358617,-0.6133591904469871,0.5396388636714717,0.8982864097740894
DHX15,337.1567722885286,-0.5221988621846418,0.8525385595733471,-0.6125222798672898,0.5401922618009083,0.8982864097740894
NR1I2,116.9673827144956,-0.7048228813591559,1.1510839220754898,-0.6123123326128194,0.5403311316973094,0.8982864097740894
TMX2,98.3246351445553,-0.6741148703517091,1.1034027604263645,-0.6109418016058119,0.5412381097969021,0.8982864097740894
AFM,586.4208517247578,-0.7138996662927909,1.1687792522750384,-0.6108079561672397,0.5413267256064291,0.8982864097740894
CYP2D6,454.5853839993869,-0.5821662064546367,0.9556725694307181,-0.6091691077849243,0.5424123544102164,0.8982864097740894
AGA,106.36972321160677,0.7421285985369422,1.2196717148756282,0.6084658596945639,0.5428785424175848,0.8982864097740894
SHCBP1,90.1312943352147,0.8075064052864194,1.3287122697313132,0.6077360943236492,0.5433625198638593,0.8982864097740894
EPG5,422.4182511607417,-0.506810347333806,0.8359026255183054,-0.6063030930421541,0.5443135050847872,0.8982864097740894
C9orf72,77.77072447811864,-0.7192521412728786,1.1865103115790854,-0.6061912267038378,0.5443877779432451,0.8982864097740894
ITPR3,276.24932054176236,-0.6008366350532105,0.9920614245783786,-0.6056445903121,0.5447507857111415,0.8982864097740894
FCGBP,962.4946076029527,-0.6323072720192856,1.0480262504012403,-0.603331521302262,0.5462881674801329,0.8982864097740894
GRN,706.2971292974825,-0.5699002782880438,0.9447961538763678,-0.6031991937624024,0.5463761839815281,0.8982864097740894
CYP2B7P,521.6288971887562,-0.4981210340639206,0.8266200100334703,-0.6025997774282665,0.5467749684725753,0.8982864097740894
ZNF160,141.36501299101195,-0.5251784608544384,0.8715648888878291,-0.6025695476611026,0.5467950837906115,0.8982864097740894
RMI2,4.090732478948496,1.1034570959806944,1.8319117598210721,0.6023527552923575,0.5469393512589926,0.8982864097740894
TAX1BP3,1.6066846361521319,1.475178373940351,2.4508986695872337,0.6018928453654887,0.5472454670301615,0.8982864097740894
PKLR,258.19769984968735,-0.6230573907752444,1.037115796113673,-0.6007597156556607,0.5480000390318891,0.8982864097740894
CBX1,48.23383111864774,-0.5980198704181121,0.9958280293919156,-0.600525244085851,0.5481562421648588,0.8982864097740894
HSPE1,47.6752226943292,0.6508199929767567,1.084261132606855,0.6002428505502274,0.5483443997362725,0.8982864097740894
STK26,64.60977221937699,-0.7927929026586922,1.3217680144799193,-0.5997973123677344,0.5486413247248759,0.8982864097740894
CXCL1,19.274085085340403,-0.8570264084516737,1.4290226759995022,-0.5997290475829875,0.548686826200109,0.8982864097740894
SMC1A,664.4767660235843,-0.540297459526522,0.9019438719398708,-0.5990366765999177,0.5491484270893114,0.8982864097740894
PLPP3,126.46827425620343,-0.58922181596777,0.9843229673331206,-0.598606184679588,0.549435530838277,0.8982864097740894
ACP5,93.08202010234984,-0.6108639863607752,1.0208487497898355,-0.5983883376323232,0.549580845628854,0.8982864097740894
TMEM127,147.47975421675946,-0.47826830976711937,0.7999502967293199,-0.5978725324842921,0.5499249887792327,0.8982864097740894
ABAT,389.58318997867667,-0.5208642178242336,0.8740140862263719,-0.5959448778143931,0.5512120514383019,0.8982864097740894
RGN,80.22283457866385,-0.7051737399060648,1.1833236974934505,-0.5959263229493195,0.5512244474037207,0.8982864097740894
ABHD6,33.47983105842824,0.6439256066851805,1.0822358193565575,0.5949956517499356,0.5518463775465916,0.8982864097740894
TACC3,88.84180214599662,-0.6343858699516852,1.0669189740417357,-0.594596108407825,0.5521134820081801,0.8982864097740894
DUSP5,56.49494945153294,-0.6350646187129622,1.0680610408319855,-0.5945958090731097,0.5521136821445265,0.8982864097740894
CTNNAL1,190.27584515802204,-0.8648269375685641,1.4545221587168233,-0.5945780422702619,0.5521255611613164,0.8982864097740894
ITIH4,30.509525202102527,-0.7402422479218721,1.2457985915555936,-0.5941909494355363,0.552384405462224,0.8982864097740894
DBN1,151.00926249502234,-0.5641530489084741,0.9508776295056426,-0.5932972144920214,0.5529822626182066,0.8982864097740894
PGC,71.82614933585111,-0.8177949681787394,1.3825385035905615,-0.5915169567103278,0.5541740970495355,0.8982864097740894
KLKB1,309.4689979712394,-0.6346711233533052,1.0734542806079665,-0.5912418766394503,0.5543583677841917,0.8982864097740894
RPS24,1079.0990671639224,-0.5085423504418053,0.8606317311590048,-0.5908942606112791,0.5545912717993309,0.8982864097740894
PXMP4,69.23107862492593,-0.5930837538853291,1.004062894384595,-0.5906838677161144,0.5547322590547299,0.8982864097740894
SPAM1,34.184186981953985,-0.8895373672033063,1.5074332471186735,-0.5901006687384526,0.5551231605314924,0.8982864097740894
PLEKHF2,47.14738248548942,-0.7427588377445195,1.2595430844116424,-0.589704986623365,0.5553884514738048,0.8982864097740894
FANCI,289.15101851024804,-0.662557157672918,1.1245337043066377,-0.5891839036353614,0.5557379137355796,0.8982864097740894
TENM1,195.7699043518802,0.5552839288498668,0.9431495399291712,0.588754916735227,0.556025692654274,0.8982864097740894
CDO1,188.26418702374824,-0.6201244891166297,1.05335180013554,-0.588715459580394,0.5560521654990419,0.8982864097740894
RHOA,382.8987064817309,-0.5288434155798082,0.8990624181759436,-0.5882165741648376,0.5563869339010019,0.8982864097740894
RALY,227.5206576930746,-0.36878123948763386,0.6269608696330468,-0.5882045552595291,0.5563950001911343,0.8982864097740894
MRPL3,155.17019550604743,-0.6238946097506339,1.061749917168057,-0.5876097559910448,0.5567942611401286,0.8982864097740894
CA2,150.6163270951761,-0.6050955728571515,1.0300604519867296,-0.5874369525497976,0.5569102821821545,0.8982864097740894
MECOM,111.97458945804074,-0.29200389453338815,0.49713852742936365,-0.5873692711834284,0.5569557269794481,0.8982864097740894
DOCK4,514.6885325795943,-0.533384064126154,0.9107599015105045,-0.5856472855705782,0.55811256522926,0.8982864097740894
CENPU,128.37709488165044,-0.8690684469985666,1.4839885864439253,-0.5856301422648479,0.5581240880566315,0.8982864097740894
MID1,138.66268793380328,-0.6399257445694371,1.0936819341607544,-0.5851113788950799,0.5584728281827651,0.8982864097740894
SNRPG,323.783025878338,-0.6112156721517822,1.045238492744334,-0.5847619240916015,0.5587078098352423,0.8982864097740894
IL15RA,85.48084892795352,-0.7103158475801066,1.2157835699105999,-0.5842453090827162,0.5590552819215395,0.8982864097740894
CPEB3,68.04513075489264,0.6503220052781524,1.113301260421274,0.5841383894886368,0.559127208487651,0.8982864097740894
ASL,327.70539732313375,-0.6133548841835549,1.0505045479333086,-0.5838669479253827,0.5593098318616213,0.8982864097740894
RRP1B,148.92277207154382,-0.5938527205565199,1.018002909715781,-0.5833507103848252,0.5596572315708348,0.8982864097740894
SNRPD2,74.84914904662561,0.5838110034323074,1.00123754819799,0.5830894021933559,0.5598331176221041,0.8982864097740894
CYP4A11,705.0608689771485,-0.5082207625429479,0.872173134704616,-0.5827062796597949,0.5600910451293626,0.8982864097740894
HABP2,570.8198359329313,-0.573262848162589,0.9838854949629267,-0.5826519966982437,0.5601275944117525,0.8982864097740894
SUCLG1,146.06641349382713,-0.6004632783418307,1.0327273194609152,-0.5814344861674359,0.5609476605090911,0.8985195416493068
HCLS1,218.76663649527777,-0.6240400224441085,1.075044457355002,-0.5804783403836828,0.5615920889848829,0.8985195416493068
STK39,126.28819573581825,-0.4576268312685646,0.7889163208139238,-0.5800701787946683,0.5618672929962338,0.8985195416493068
GGCX,526.7060483677965,-0.4225109218001509,0.7285128989506346,-0.5799635427303271,0.5619392033773365,0.8985195416493068
PRMT3,87.45771616316752,-0.6680799577278403,1.154693625157065,-0.5785776791111721,0.5628741693632029,0.8988947901633054
TRAF6,77.26490531975885,0.5204885902539257,0.9005221291853731,0.5779853413760838,0.5632740159161005,0.8988947901633054
CD164,412.7606360744212,-0.5034158029078915,0.8716437513199028,-0.5775476530928888,0.5635695572054574,0.8988947901633054
DCAF8,9.011350584718056,-0.8573309324664758,1.4854662567607018,-0.5771460163194982,0.5638408210899176,0.8988947901633054
SRPX,35.42556337926119,-0.8397489533055643,1.4585947495790228,-0.575724651105409,0.5648013103987133,0.8993037978269294
NRG2,50.70044777480454,0.7436674671510918,1.2921381097941398,0.5755324926292678,0.5649312220934118,0.8993037978269294
PIP4K2B,131.38531259663029,-0.36952342074811917,0.6427721022622176,-0.5748902596232667,0.5653655178408723,0.8993314321406796
GLYATL1,160.7806987448755,-0.5795087005568712,1.012525755342641,-0.5723397133347627,0.5670918498921782,0.9014127636090112
ACBD4,118.01605381778721,-0.49073635520157244,0.85921851686138,-0.5711426669366627,0.5679029383167582,0.9015600963188828
ALDH1B1,258.4302298858181,-0.48814190830568305,0.8553617688014103,-0.5706847396157299,0.5682133650459764,0.9015600963188828
RTP3,12.655983110306165,0.9642585058458883,1.6906352245690686,0.5703527832810128,0.5684384473776916,0.9015600963188828
SDAD1,310.34708382448196,-0.6161417096914711,1.085685511659912,-0.5675139836299813,0.5703650287596096,0.9027129570826943
EFNB1,51.26195774109842,-0.5746942058691132,1.0136145491060349,-0.566975095588327,0.5707311019509309,0.9027129570826943
RAD50,19.247721476264765,0.6623721027865462,1.1700828837053385,0.5660899001351011,0.5713326687367355,0.9027129570826943
DDX1,385.04465530146086,-0.5944186489938863,1.0512045966570165,-0.5654642786801201,0.5717580144420347,0.9027129570826943
