feature,padj,fold,model
SLC7A2,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
ALS2,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
M6PR,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
AOC1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
RAD52,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
CYP51A1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
RALA,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
USH1C,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=5
HCN2,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=5
GCDH,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=5
CLRN1,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=5
PSRC1,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=5
KLK3,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=5
ESR1,0.2145195244842096,3,RF_max_depth=2_min_samples_leaf=5
SLC6A2,0.3062193674651834,3,RF_max_depth=2_min_samples_leaf=5
EGF,0.3062193674651834,3,RF_max_depth=2_min_samples_leaf=5
GRM5,0.3313389498641248,3,RF_max_depth=2_min_samples_leaf=5
GSTA3,0.35765603023460096,3,RF_max_depth=2_min_samples_leaf=5
CSRP3,0.39750923521169385,3,RF_max_depth=2_min_samples_leaf=5
B3GNT5,0.4286544754779294,3,RF_max_depth=2_min_samples_leaf=5
ENOPH1,0.4286544754779294,3,RF_max_depth=2_min_samples_leaf=5
SLC16A3,0.4286544754779294,3,RF_max_depth=2_min_samples_leaf=5
SH3GL2,0.4543952643119153,3,RF_max_depth=2_min_samples_leaf=5
IGF2BP2,0.5281343458675571,3,RF_max_depth=2_min_samples_leaf=5
GNMT,0.5281343458675571,3,RF_max_depth=2_min_samples_leaf=5
MYH2,0.5281343458675571,3,RF_max_depth=2_min_samples_leaf=5
GHRHR,0.5452329752143332,3,RF_max_depth=2_min_samples_leaf=5
COCH,0.5452329752143332,3,RF_max_depth=2_min_samples_leaf=5
CFH,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
AP2B1,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
REX1BD,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
MYCBP2,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
ABCB4,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
PON1,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
ACSM3,0.9998999974006944,1,RF_max_depth=2_min_samples_leaf=10
